Class ID,Course Code,Status,Capacity,Count,Course Title,Section,Faculty,Type,Day,Start Time,End Time,Room,Department
00593,,Open,40,40,DATA STRUCTURE LAB [D],D,-,Lab,Monday,10:20 AM,12:40 PM,DN0110,FACULTY OF SCIENCE & TECHNOLOGY
00594,,Open,40,40,DATA STRUCTURE LAB [E],E,-,Lab,Tuesday,8:00 AM,10:20 AM,DN0109,FACULTY OF SCIENCE & TECHNOLOGY
00595,,Open,40,40,DATA STRUCTURE LAB [F],F,-,Lab,Monday,3:00 PM,5:20 PM,DS0202,FACULTY OF SCIENCE & TECHNOLOGY
00596,,Open,40,40,DATA STRUCTURE LAB [G],G,-,Lab,Wednesday,3:00 PM,5:20 PM,DN0110,FACULTY OF SCIENCE & TECHNOLOGY
00597,,Open,40,39,DATA STRUCTURE LAB [H],H,-,Lab,Monday,8:00 AM,10:20 AM,DN0212,FACULTY OF SCIENCE & TECHNOLOGY
00598,,Open,41,40,DATA STRUCTURE LAB [I],I,-,Lab,Monday,12:40 PM,3:00 PM,DN0110,FACULTY OF SCIENCE & TECHNOLOGY
00599,,Open,40,39,DATA STRUCTURE LAB [J],J,-,Lab,Wednesday,3:00 PM,5:20 PM,DS0206,FACULTY OF SCIENCE & TECHNOLOGY
00600,,Open,40,40,DATA STRUCTURE LAB [K],K,-,Lab,Tuesday,10:20 AM,12:40 PM,DS0108,FACULTY OF SCIENCE & TECHNOLOGY
00601,,Open,40,39,DATA STRUCTURE LAB [L],L,-,Lab,Tuesday,3:00 PM,5:20 PM,DN0110,FACULTY OF SCIENCE & TECHNOLOGY
00602,,Open,40,37,DATA STRUCTURE LAB [M],M,-,Lab,Thursday,8:00 AM,10:20 AM,DS0103,FACULTY OF SCIENCE & TECHNOLOGY
00603,,Open,40,40,DATA STRUCTURE LAB [N],N,-,Lab,Thursday,10:20 AM,12:40 PM,DS0103,FACULTY OF SCIENCE & TECHNOLOGY
00604,,Open,40,37,DATA STRUCTURE LAB [O],O,-,Lab,Thursday,12:40 PM,3:00 PM,DS0103,FACULTY OF SCIENCE & TECHNOLOGY
00605,,Open,40,34,DATA STRUCTURE LAB [P],P,-,Lab,Thursday,3:00 PM,5:20 PM,DS0103,FACULTY OF SCIENCE & TECHNOLOGY
00606,,Open,40,38,DATA STRUCTURE LAB [Q],Q,-,Lab,Thursday,8:00 AM,10:20 AM,DS0104,FACULTY OF SCIENCE & TECHNOLOGY
00607,,Open,40,39,DATA STRUCTURE LAB [R],R,-,Lab,Thursday,10:20 AM,12:40 PM,DS0104,FACULTY OF SCIENCE & TECHNOLOGY
00608,,Open,40,33,DATA STRUCTURE LAB [S],S,-,Lab,Thursday,3:00 PM,5:20 PM,DS0208,FACULTY OF SCIENCE & TECHNOLOGY
00609,,Open,40,37,DATA STRUCTURE LAB [T],T,-,Lab,Thursday,3:00 PM,5:20 PM,DS0104,FACULTY OF SCIENCE & TECHNOLOGY
00610,,Open,40,38,DATA STRUCTURE LAB [U],U,-,Lab,Thursday,8:00 AM,10:20 AM,DS0105,FACULTY OF SCIENCE & TECHNOLOGY
00611,,Open,40,40,DATA STRUCTURE LAB [V],V,-,Lab,Thursday,10:20 AM,12:40 PM,DS0105,FACULTY OF SCIENCE & TECHNOLOGY
00612,,Open,40,38,DATA STRUCTURE LAB [W],W,-,Lab,Thursday,10:20 AM,12:40 PM,DS0108,FACULTY OF SCIENCE & TECHNOLOGY
00613,,Open,40,34,DATA STRUCTURE LAB [X],X,-,Lab,Thursday,3:00 PM,5:20 PM,DS0105,FACULTY OF SCIENCE & TECHNOLOGY
00614,,Open,40,37,DATA STRUCTURE LAB [Y],Y,-,Lab,Thursday,8:00 AM,10:20 AM,DS0106,FACULTY OF SCIENCE & TECHNOLOGY
00615,,Reserved,40,0,DATA STRUCTURE LAB [Z],Z,-,Lab,Thursday,10:20 AM,12:40 PM,DS0106,FACULTY OF SCIENCE & TECHNOLOGY
00616,,Reserved,40,0,DATA STRUCTURE LAB [AA],AA,-,Lab,Thursday,12:40 PM,3:00 PM,DN0212,FACULTY OF SCIENCE & TECHNOLOGY
00617,,Reserved,40,0,DATA STRUCTURE LAB [BB],BB,-,Lab,Thursday,3:00 PM,5:20 PM,DS0106,FACULTY OF SCIENCE & TECHNOLOGY
00618,,Freshman,40,24,MATHEMATICS FOR ARCHITECTS [D1],D1,-,Theory,Wednesday,12:40 PM,2:40 PM,DN0709,FACULTY OF SCIENCE & TECHNOLOGY
00619,,Cancel,40,0,PHYSICS 1 FOR ARCHITECTS [A],A,-,Theory,Wednesday,3:00 PM,5:00 PM,DS0708,FACULTY OF SCIENCE & TECHNOLOGY
00620,,Freshman,40,22,PHYSICS 1 FOR ARCHITECTS [D1],D1,-,Theory,Monday,3:00 PM,5:00 PM,DN0709,FACULTY OF SCIENCE & TECHNOLOGY
00621,,Cancel,40,0,DESIGN STUDIO I [A],A,-,Theory,Sunday,8:30 AM,11:30 AM,STUDIO,FACULTY OF ENGINEERING
00621,,Cancel,40,0,DESIGN STUDIO I [A],A,-,Theory,Tuesday,8:30 AM,11:30 AM,STUDIO,FACULTY OF ENGINEERING
00621,,Cancel,40,0,DESIGN STUDIO I [A],A,-,Theory,Thursday,8:30 AM,11:30 AM,STUDIO,FACULTY OF ENGINEERING
00622,,Freshman,40,23,DESIGN STUDIO I [D1],D1,-,Theory,Sunday,8:30 AM,11:30 AM,STUDIO,FACULTY OF ENGINEERING
00622,,Freshman,40,23,DESIGN STUDIO I [D1],D1,-,Theory,Tuesday,8:30 AM,11:30 AM,STUDIO,FACULTY OF ENGINEERING
00622,,Freshman,40,23,DESIGN STUDIO I [D1],D1,-,Theory,Thursday,8:30 AM,11:30 AM,STUDIO,FACULTY OF ENGINEERING
00623,,Freshman,40,23,ARCHITECTURAL GRAPHICS I [D1],D1,-,Theory,Monday,8:30 AM,11:30 AM,STUDIO,FACULTY OF ENGINEERING
00623,,Freshman,40,23,ARCHITECTURAL GRAPHICS I [D1],D1,-,Theory,Wednesday,8:30 AM,11:30 AM,STUDIO,FACULTY OF ENGINEERING
00624,,Cancel,40,0,INTRODUCTION TO ENGLISH LITERATURE [A],A,-,Theory,Monday,11:20 AM,12:50 PM,6210,FACULTY OF ARTS AND SOCIAL SCIENCES
00624,,Cancel,40,0,INTRODUCTION TO ENGLISH LITERATURE [A],A,-,Theory,Wednesday,11:20 AM,12:50 PM,6210,FACULTY OF ARTS AND SOCIAL SCIENCES
00625,,Cancel,40,0,INTRODUCTION TO ENGLISH LITERATURE [B],B,-,Theory,Sunday,2:40 PM,4:10 PM,6210,FACULTY OF ARTS AND SOCIAL SCIENCES
00625,,Cancel,40,0,INTRODUCTION TO ENGLISH LITERATURE [B],B,-,Theory,Tuesday,2:40 PM,4:10 PM,6210,FACULTY OF ARTS AND SOCIAL SCIENCES
00626,,Freshman,40,37,INTRODUCTION TO ENGLISH LITERATURE [E1],E1,-,Theory,Monday,11:20 AM,12:50 PM,5106,FACULTY OF ARTS AND SOCIAL SCIENCES
00626,,Freshman,40,37,INTRODUCTION TO ENGLISH LITERATURE [E1],E1,-,Theory,Wednesday,11:20 AM,12:50 PM,5106,FACULTY OF ARTS AND SOCIAL SCIENCES
00627,,Freshman,40,0,INTRODUCTION TO ENGLISH LITERATURE [E2],E2,-,Theory,Sunday,8:00 AM,9:30 AM,5107,FACULTY OF ARTS AND SOCIAL SCIENCES
00627,,Freshman,40,0,INTRODUCTION TO ENGLISH LITERATURE [E2],E2,-,Theory,Tuesday,8:00 AM,9:30 AM,5107,FACULTY OF ARTS AND SOCIAL SCIENCES
00628,,Freshman,40,0,INTRODUCTION TO ENGLISH LITERATURE [E3],E3,-,Theory,Sunday,1:00 PM,2:30 PM,5106,FACULTY OF ARTS AND SOCIAL SCIENCES
00628,,Freshman,40,0,INTRODUCTION TO ENGLISH LITERATURE [E3],E3,-,Theory,Tuesday,1:00 PM,2:30 PM,5106,FACULTY OF ARTS AND SOCIAL SCIENCES
00629,,Freshman,40,37,BANGLA LANGUAGE & LITERATURE [E1],E1,-,Theory,Monday,2:40 PM,4:10 PM,5106,FACULTY OF ARTS AND SOCIAL SCIENCES
00629,,Freshman,40,37,BANGLA LANGUAGE & LITERATURE [E1],E1,-,Theory,Wednesday,2:40 PM,4:10 PM,5106,FACULTY OF ARTS AND SOCIAL SCIENCES
00630,,Freshman,40,0,BANGLA LANGUAGE & LITERATURE [E2],E2,-,Theory,Sunday,2:40 PM,4:10 PM,5106,FACULTY OF ARTS AND SOCIAL SCIENCES
00630,,Freshman,40,0,BANGLA LANGUAGE & LITERATURE [E2],E2,-,Theory,Tuesday,2:40 PM,4:10 PM,5106,FACULTY OF ARTS AND SOCIAL SCIENCES
00631,,Freshman,40,0,BANGLA LANGUAGE & LITERATURE [E3],E3,-,Theory,Sunday,2:40 PM,4:10 PM,5103,FACULTY OF ARTS AND SOCIAL SCIENCES
00631,,Freshman,40,0,BANGLA LANGUAGE & LITERATURE [E3],E3,-,Theory,Tuesday,2:40 PM,4:10 PM,5103,FACULTY OF ARTS AND SOCIAL SCIENCES
00632,,Freshman,40,37,FOUNDATIONS OF SOCIOLOGY [E1],E1,-,Theory,Sunday,11:20 AM,12:50 PM,5106,FACULTY OF ARTS AND SOCIAL SCIENCES
00632,,Freshman,40,37,FOUNDATIONS OF SOCIOLOGY [E1],E1,-,Theory,Tuesday,11:20 AM,12:50 PM,5106,FACULTY OF ARTS AND SOCIAL SCIENCES
00633,,Freshman,40,0,FOUNDATIONS OF SOCIOLOGY [E2],E2,-,Theory,Monday,11:20 AM,12:50 PM,5107,FACULTY OF ARTS AND SOCIAL SCIENCES
00633,,Freshman,40,0,FOUNDATIONS OF SOCIOLOGY [E2],E2,-,Theory,Wednesday,11:20 AM,12:50 PM,5107,FACULTY OF ARTS AND SOCIAL SCIENCES
00634,,Freshman,40,0,FOUNDATIONS OF SOCIOLOGY [E3],E3,-,Theory,Monday,9:40 AM,11:10 AM,5107,FACULTY OF ARTS AND SOCIAL SCIENCES
00634,,Freshman,40,0,FOUNDATIONS OF SOCIOLOGY [E3],E3,-,Theory,Wednesday,9:40 AM,11:10 AM,5107,FACULTY OF ARTS AND SOCIAL SCIENCES
00635,,Freshman,40,24,MATHEMATICS 1 (ECO) [H1],H1,-,Theory,Monday,8:00 AM,9:30 AM,DN0511,FACULTY OF ARTS AND SOCIAL SCIENCES
00635,,Freshman,40,24,MATHEMATICS 1 (ECO) [H1],H1,-,Theory,Wednesday,8:00 AM,9:30 AM,DN0511,FACULTY OF ARTS AND SOCIAL SCIENCES
00636,,Freshman,40,0,MATHEMATICS 1 (ECO) [H2],H2,-,Theory,Sunday,8:00 AM,9:30 AM,DN0511,FACULTY OF ARTS AND SOCIAL SCIENCES
00636,,Freshman,40,0,MATHEMATICS 1 (ECO) [H2],H2,-,Theory,Tuesday,8:00 AM,9:30 AM,DN0511,FACULTY OF ARTS AND SOCIAL SCIENCES
00637,,Open,40,40,DATA WAREHOUSING AND DATA MINING [CS] [A],A,-,Theory,Sunday,11:20 AM,12:50 PM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00637,,Open,40,40,DATA WAREHOUSING AND DATA MINING [CS] [A],A,-,Theory,Tuesday,11:20 AM,12:50 PM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00638,,Open,40,39,DATA WAREHOUSING AND DATA MINING [CS] [B],B,-,Theory,Monday,2:40 PM,4:10 PM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00638,,Open,40,39,DATA WAREHOUSING AND DATA MINING [CS] [B],B,-,Theory,Wednesday,2:40 PM,4:10 PM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00639,,Open,40,40,DATA WAREHOUSING AND DATA MINING [CS] [C],C,-,Theory,Sunday,1:00 PM,2:30 PM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00639,,Open,40,40,DATA WAREHOUSING AND DATA MINING [CS] [C],C,-,Theory,Tuesday,1:00 PM,2:30 PM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00640,,Open,41,41,DATA WAREHOUSING AND DATA MINING [CS] [D],D,-,Theory,Monday,1:00 PM,2:30 PM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00640,,Open,41,41,DATA WAREHOUSING AND DATA MINING [CS] [D],D,-,Theory,Wednesday,1:00 PM,2:30 PM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00641,,Open,40,40,DATA WAREHOUSING AND DATA MINING [CS] [E],E,-,Theory,Sunday,2:40 PM,4:10 PM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00641,,Open,40,40,DATA WAREHOUSING AND DATA MINING [CS] [E],E,-,Theory,Tuesday,2:40 PM,4:10 PM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00642,,Open,40,40,DATA WAREHOUSING AND DATA MINING [CS] [F],F,-,Theory,Monday,11:20 AM,12:50 PM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00642,,Open,40,40,DATA WAREHOUSING AND DATA MINING [CS] [F],F,-,Theory,Wednesday,11:20 AM,12:50 PM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00643,,Open,40,39,DISCRETE MATHEMATICS [A],A,-,Theory,Sunday,11:20 AM,12:50 PM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00643,,Open,40,39,DISCRETE MATHEMATICS [A],A,-,Theory,Tuesday,11:20 AM,12:50 PM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00644,,Open,40,40,DISCRETE MATHEMATICS [B],B,-,Theory,Monday,11:20 AM,12:50 PM,3104,FACULTY OF SCIENCE & TECHNOLOGY
00644,,Open,40,40,DISCRETE MATHEMATICS [B],B,-,Theory,Wednesday,11:20 AM,12:50 PM,3104,FACULTY OF SCIENCE & TECHNOLOGY
00645,,Open,40,40,DISCRETE MATHEMATICS [C],C,-,Theory,Sunday,1:00 PM,2:30 PM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00645,,Open,40,40,DISCRETE MATHEMATICS [C],C,-,Theory,Tuesday,1:00 PM,2:30 PM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00646,,Open,40,40,DISCRETE MATHEMATICS [D],D,-,Theory,Sunday,2:40 PM,4:10 PM,3108,FACULTY OF SCIENCE & TECHNOLOGY
00646,,Open,40,40,DISCRETE MATHEMATICS [D],D,-,Theory,Tuesday,2:40 PM,4:10 PM,3108,FACULTY OF SCIENCE & TECHNOLOGY
00647,,Open,40,39,DISCRETE MATHEMATICS [E],E,-,Theory,Sunday,8:00 AM,9:30 AM,3104,FACULTY OF SCIENCE & TECHNOLOGY
00647,,Open,40,39,DISCRETE MATHEMATICS [E],E,-,Theory,Tuesday,8:00 AM,9:30 AM,3104,FACULTY OF SCIENCE & TECHNOLOGY
00648,,Open,40,39,DISCRETE MATHEMATICS [F],F,-,Theory,Sunday,11:20 AM,12:50 PM,3109,FACULTY OF SCIENCE & TECHNOLOGY
00648,,Open,40,39,DISCRETE MATHEMATICS [F],F,-,Theory,Tuesday,11:20 AM,12:50 PM,3109,FACULTY OF SCIENCE & TECHNOLOGY
00649,,Open,40,39,DISCRETE MATHEMATICS [G],G,-,Theory,Sunday,8:00 AM,9:30 AM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00649,,Open,40,39,DISCRETE MATHEMATICS [G],G,-,Theory,Tuesday,8:00 AM,9:30 AM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00650,,Open,40,37,DISCRETE MATHEMATICS [H],H,-,Theory,Monday,8:00 AM,9:30 AM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00650,,Open,40,37,DISCRETE MATHEMATICS [H],H,-,Theory,Wednesday,8:00 AM,9:30 AM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00651,,Open,40,39,DISCRETE MATHEMATICS [I],I,-,Theory,Sunday,9:40 AM,11:10 AM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00651,,Open,40,39,DISCRETE MATHEMATICS [I],I,-,Theory,Tuesday,9:40 AM,11:10 AM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00652,,Reserved,40,1,DISCRETE MATHEMATICS [J],J,-,Theory,Monday,2:40 PM,4:10 PM,3102,FACULTY OF SCIENCE & TECHNOLOGY
00652,,Reserved,40,1,DISCRETE MATHEMATICS [J],J,-,Theory,Wednesday,2:40 PM,4:10 PM,3102,FACULTY OF SCIENCE & TECHNOLOGY
00653,,Open,40,40,DISCRETE MATHEMATICS [K],K,-,Theory,Monday,9:40 AM,11:10 AM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00653,,Open,40,40,DISCRETE MATHEMATICS [K],K,-,Theory,Wednesday,9:40 AM,11:10 AM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00654,,Open,40,38,DISCRETE MATHEMATICS [L],L,-,Theory,Sunday,9:40 AM,11:10 AM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00654,,Open,40,38,DISCRETE MATHEMATICS [L],L,-,Theory,Tuesday,9:40 AM,11:10 AM,3105,FACULTY OF SCIENCE & TECHNOLOGY
00655,,Open,40,39,DISCRETE MATHEMATICS [M],M,-,Theory,Monday,11:20 AM,12:50 PM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00655,,Open,40,39,DISCRETE MATHEMATICS [M],M,-,Theory,Wednesday,11:20 AM,12:50 PM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00656,,Open,40,39,DISCRETE MATHEMATICS [N],N,-,Theory,Monday,8:00 AM,9:30 AM,3104,FACULTY OF SCIENCE & TECHNOLOGY
00656,,Open,40,39,DISCRETE MATHEMATICS [N],N,-,Theory,Wednesday,8:00 AM,9:30 AM,3104,FACULTY OF SCIENCE & TECHNOLOGY
00657,,Reserved,40,0,DISCRETE MATHEMATICS [O],O,-,Theory,Sunday,8:00 AM,9:30 AM,3102,FACULTY OF SCIENCE & TECHNOLOGY
00657,,Reserved,40,0,DISCRETE MATHEMATICS [O],O,-,Theory,Tuesday,8:00 AM,9:30 AM,3102,FACULTY OF SCIENCE & TECHNOLOGY
00658,,Reserved,40,0,DISCRETE MATHEMATICS [P],P,-,Theory,Monday,8:00 AM,9:30 AM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00658,,Reserved,40,0,DISCRETE MATHEMATICS [P],P,-,Theory,Wednesday,8:00 AM,9:30 AM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00659,,Reserved,40,0,DISCRETE MATHEMATICS [Q],Q,-,Theory,Sunday,8:00 AM,9:30 AM,3101,FACULTY OF SCIENCE & TECHNOLOGY
00659,,Reserved,40,0,DISCRETE MATHEMATICS [Q],Q,-,Theory,Tuesday,8:00 AM,9:30 AM,3101,FACULTY OF SCIENCE & TECHNOLOGY
00660,,Reserved,40,0,DISCRETE MATHEMATICS [R],R,-,Theory,Monday,8:00 AM,9:30 AM,3119,FACULTY OF SCIENCE & TECHNOLOGY
00660,,Reserved,40,0,DISCRETE MATHEMATICS [R],R,-,Theory,Wednesday,8:00 AM,9:30 AM,3119,FACULTY OF SCIENCE & TECHNOLOGY
00661,,Open,42,42,HUMAN COMPUTER INTERACTION [A],A,-,Theory,Sunday,1:00 PM,2:30 PM,3112,FACULTY OF SCIENCE & TECHNOLOGY
00661,,Open,42,42,HUMAN COMPUTER INTERACTION [A],A,-,Theory,Tuesday,1:00 PM,2:30 PM,3112,FACULTY OF SCIENCE & TECHNOLOGY
00662,,Open,40,40,HUMAN COMPUTER INTERACTION [B],B,-,Theory,Monday,1:00 PM,2:30 PM,3115,FACULTY OF SCIENCE & TECHNOLOGY
00662,,Open,40,40,HUMAN COMPUTER INTERACTION [B],B,-,Theory,Wednesday,1:00 PM,2:30 PM,3115,FACULTY OF SCIENCE & TECHNOLOGY
00663,,Open,40,39,HUMAN COMPUTER INTERACTION [C],C,-,Theory,Sunday,2:40 PM,4:10 PM,3120,FACULTY OF SCIENCE & TECHNOLOGY
00663,,Open,40,39,HUMAN COMPUTER INTERACTION [C],C,-,Theory,Tuesday,2:40 PM,4:10 PM,3120,FACULTY OF SCIENCE & TECHNOLOGY
00664,,Open,40,38,HUMAN COMPUTER INTERACTION [D],D,-,Theory,Monday,2:40 PM,4:10 PM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00664,,Open,40,38,HUMAN COMPUTER INTERACTION [D],D,-,Theory,Wednesday,2:40 PM,4:10 PM,3106,FACULTY OF SCIENCE & TECHNOLOGY
00665,,Open,40,40,HUMAN COMPUTER INTERACTION [E],E,-,Theory,Sunday,11:20 AM,12:50 PM,3207,FACULTY OF SCIENCE & TECHNOLOGY
00665,,Open,40,40,HUMAN COMPUTER INTERACTION [E],E,-,Theory,Tuesday,11:20 AM,12:50 PM,3207,FACULTY OF SCIENCE & TECHNOLOGY
00666,,Open,42,42,INTRODUCTION TO DATA SCIENCE [A],A,-,Theory,Monday,3:00 PM,5:00 PM,9210,FACULTY OF SCIENCE & TECHNOLOGY
00666,,Open,42,42,INTRODUCTION TO DATA SCIENCE [A],A,-,Lab,Wednesday,3:00 PM,5:20 PM,DN0111,FACULTY OF SCIENCE & TECHNOLOGY
00667,,Open,40,40,INTRODUCTION TO DATA SCIENCE [B],B,-,Theory,Tuesday,8:00 AM,10:00 AM,9210,FACULTY OF SCIENCE & TECHNOLOGY
00667,,Open,40,40,INTRODUCTION TO DATA SCIENCE [B],B,-,Lab,Sunday,8:00 AM,10:20 AM,DN0111,FACULTY OF SCIENCE & TECHNOLOGY
00668,,Open,40,40,INTRODUCTION TO DATA SCIENCE [C],C,-,Theory,Wednesday,10:20 AM,12:20 PM,9210,FACULTY OF SCIENCE & TECHNOLOGY
00668,,Open,40,40,INTRODUCTION TO DATA SCIENCE [C],C,-,Lab,Monday,10:20 AM,12:40 PM,DN0111,FACULTY OF SCIENCE & TECHNOLOGY
00669,,Open,40,39,INTRODUCTION TO DATA SCIENCE [D],D,-,Theory,Sunday,3:00 PM,5:00 PM,9210,FACULTY OF SCIENCE & TECHNOLOGY
00669,,Open,40,39,INTRODUCTION TO DATA SCIENCE [D],D,-,Lab,Tuesday,3:00 PM,5:20 PM,DN0111,FACULTY OF SCIENCE & TECHNOLOGY
00670,,Open,40,40,INTRODUCTION TO DATA SCIENCE [E],E,-,Theory,Monday,8:00 AM,10:00 AM,9210,FACULTY OF SCIENCE & TECHNOLOGY
00670,,Open,40,40,INTRODUCTION TO DATA SCIENCE [E],E,-,Lab,Wednesday,8:00 AM,10:20 AM,DN0111,FACULTY OF SCIENCE & TECHNOLOGY
00671,,Open,40,40,INTRODUCTION TO DATA SCIENCE [F],F,-,Theory,Tuesday,10:20 AM,12:20 PM,9210,FACULTY OF SCIENCE & TECHNOLOGY
00671,,Open,40,40,INTRODUCTION TO DATA SCIENCE [F],F,-,Lab,Sunday,10:20 AM,12:40 PM,DN0111,FACULTY OF SCIENCE & TECHNOLOGY
00672,,Open,43,42,INTRODUCTION TO DATA SCIENCE [G],G,-,Theory,Wednesday,12:40 PM,2:40 PM,9210,FACULTY OF SCIENCE & TECHNOLOGY
00672,,Open,43,42,INTRODUCTION TO DATA SCIENCE [G],G,-,Lab,Monday,12:40 PM,3:00 PM,DN0111,FACULTY OF SCIENCE & TECHNOLOGY
00673,,Open,40,40,INTRODUCTION TO DATA SCIENCE [H],H,-,Theory,Sunday,8:00 AM,10:00 AM,9211,FACULTY OF SCIENCE & TECHNOLOGY
00673,,Open,40,40,INTRODUCTION TO DATA SCIENCE [H],H,-,Lab,Tuesday,8:00 AM,10:20 AM,DN0111,FACULTY OF SCIENCE & TECHNOLOGY
00674,,Open,40,40,INTRODUCTION TO DATA SCIENCE [I],I,-,Theory,Monday,10:20 AM,12:20 PM,9211,FACULTY OF SCIENCE & TECHNOLOGY
00674,,Open,40,40,INTRODUCTION TO DATA SCIENCE [I],I,-,Lab,Wednesday,10:20 AM,12:40 PM,DN0111,FACULTY OF SCIENCE & TECHNOLOGY
00675,,Open,40,40,INTRODUCTION TO DATA SCIENCE [J],J,-,Theory,Tuesday,12:40 PM,2:40 PM,9211,FACULTY OF SCIENCE & TECHNOLOGY
00675,,Open,40,40,INTRODUCTION TO DATA SCIENCE [J],J,-,Lab,Sunday,12:40 PM,3:00 PM,DN0212,FACULTY OF SCIENCE & TECHNOLOGY
00676,,Open,40,38,INTRODUCTION TO DATA SCIENCE [K],K,-,Theory,Wednesday,3:00 PM,5:00 PM,9211,FACULTY OF SCIENCE & TECHNOLOGY
00676,,Open,40,38,INTRODUCTION TO DATA SCIENCE [K],K,-,Lab,Thursday,3:00 PM,5:20 PM,DN0112,FACULTY OF SCIENCE & TECHNOLOGY
00677,,Open,40,39,INTRODUCTION TO DATA SCIENCE [L],L,-,Theory,Sunday,10:20 AM,12:20 PM,9211,FACULTY OF SCIENCE & TECHNOLOGY
00677,,Open,40,39,INTRODUCTION TO DATA SCIENCE [L],L,-,Lab,Thursday,10:20 AM,12:40 PM,DN0112,FACULTY OF SCIENCE & TECHNOLOGY
00678,,Freshman,40,13,INTRODUCTION TO DATA SCIENCE [M],M,-,Theory,Monday,12:40 PM,2:40 PM,9211,FACULTY OF SCIENCE & TECHNOLOGY
00678,,Freshman,40,13,INTRODUCTION TO DATA SCIENCE [M],M,-,Lab,Thursday,12:40 PM,3:00 PM,DN0112,FACULTY OF SCIENCE & TECHNOLOGY
00679,,Open,40,40,INTRODUCTION TO DATABASE [A],A,-,Theory,Tuesday,3:00 PM,5:00 PM,9211,FACULTY OF SCIENCE & TECHNOLOGY
00679,,Open,40,40,INTRODUCTION TO DATABASE [A],A,-,Lab,Sunday,3:00 PM,5:20 PM,DN0111,FACULTY OF SCIENCE & TECHNOLOGY
00680,,Open,40,40,INTRODUCTION TO DATABASE [B],B,-,Theory,Wednesday,8:00 AM,10:00 AM,9211,FACULTY OF SCIENCE & TECHNOLOGY
00680,,Open,40,40,INTRODUCTION TO DATABASE [B],B,-,Lab,Monday,8:00 AM,10:20 AM,DN0111,FACULTY OF SCIENCE & TECHNOLOGY
00681,,Open,41,40,INTRODUCTION TO DATABASE [C],C,-,Theory,Sunday,12:40 PM,2:40 PM,9211,FACULTY OF SCIENCE & TECHNOLOGY
00681,,Open,41,40,INTRODUCTION TO DATABASE [C],C,-,Lab,Tuesday,12:40 PM,3:00 PM,DN0111,FACULTY OF SCIENCE & TECHNOLOGY
00682,,Open,40,39,INTRODUCTION TO DATABASE [D],D,-,Theory,Monday,3:00 PM,5:00 PM,9211,FACULTY OF SCIENCE & TECHNOLOGY
00682,,Open,40,39,INTRODUCTION TO DATABASE [D],D,-,Lab,Wednesday,3:00 PM,5:20 PM,DN0112,FACULTY OF SCIENCE & TECHNOLOGY
00683,,Open,40,40,INTRODUCTION TO DATABASE [E],E,-,Theory,Tuesday,8:00 AM,10:00 AM,9211,FACULTY OF SCIENCE & TECHNOLOGY
00683,,Open,40,40,INTRODUCTION TO DATABASE [E],E,-,Lab,Sunday,8:00 AM,10:20 AM,DN0112,FACULTY OF SCIENCE & TECHNOLOGY
00684,,Open,40,39,INTRODUCTION TO DATABASE [F],F,-,Theory,Wednesday,10:20 AM,12:20 PM,9211,FACULTY OF SCIENCE & TECHNOLOGY
00684,,Open,40,39,INTRODUCTION TO DATABASE [F],F,-,Lab,Monday,10:20 AM,12:40 PM,DN0112,FACULTY OF SCIENCE & TECHNOLOGY
00685,,Open,40,39,INTRODUCTION TO DATABASE [G],G,-,Theory,Sunday,3:00 PM,5:00 PM,9211,FACULTY OF SCIENCE & TECHNOLOGY
00685,,Open,40,39,INTRODUCTION TO DATABASE [G],G,-,Lab,Tuesday,3:00 PM,5:20 PM,DN0112,FACULTY OF SCIENCE & TECHNOLOGY
00686,,Open,40,37,INTRODUCTION TO DATABASE [H],H,-,Theory,Monday,8:00 AM,10:00 AM,9211,FACULTY OF SCIENCE & TECHNOLOGY
